occurred_at,severity,weather,period,latitude,longitude,description,address
2023-07-10 23:42:00,media,desconocido,noche,4.0638986,-73.6707231,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 49 CON CALLE 90 SUR LA MADRID
2023-07-05 20:02:00,media,desconocido,noche,4.1316877,-73.6130343,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 12 CON CALLE 9
2023-07-10 10:10:00,media,desconocido,dia,4.1059368,-73.6481145,Siniestro real Secretaria Movilidad (BUSETA - PEATON),CARRERA 40 CON CALLE 19
2023-07-10 05:20:00,media,desconocido,noche,4.15821,-73.6402806,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 44 CON CARRERA 32 BARRIO EL TRIUNFO
2023-07-11 08:49:00,media,desconocido,dia,4.1466248,-73.6114317,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 35 CON CARRERA 11
2023-07-09 15:10:00,alta,desconocido,dia,4.1050724,-73.6450748,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 19 SUR CON CARRERA 37
2023-07-20 03:35:00,baja,desconocido,noche,4.1339602,-73.6363095,Siniestro real Secretaria Movilidad (CAMIONETA - TAXI),CARRERA 48 CON CALLE 16 SUR
2023-07-20 23:10:00,alta,desconocido,noche,4.1243253,-73.6304645,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL - MOTO),CARRERA 32 CON CALLE 8A
2023-07-15 00:38:00,media,desconocido,noche,4.1310429,-73.6377601,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),AVENIDA 40 CON CALLE 12
2023-07-15 20:25:00,media,desconocido,noche,4.152424,-73.6189217,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 19A CON CALLE 40
2023-07-16 15:10:00,media,desconocido,dia,4.1331038,-73.6272098,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 33 CON CALLE 15A
2023-07-15 09:25:00,media,desconocido,dia,4.1467185,-73.6125124,Siniestro real Secretaria Movilidad (MOTO CAIDA DE OCUPANTE),CARRERA 13 ESTE CON CALLE 35
2023-07-19 11:48:00,media,desconocido,dia,4.1452883,-73.6350274,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 33 CON CALLE 33 
2023-07-19 14:43:00,media,desconocido,dia,4.1059368,-73.6481145,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 40 CON CALLE 19
2023-07-19 16:20:00,media,desconocido,dia,4.147806,-73.6192101,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 35 CON CARRERA 19
2023-07-21 23:21:00,alta,desconocido,noche,4.1153041,-73.649495,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 48 CON CALLE 14 SUR
2023-07-22 10:30:00,baja,desconocido,dia,4.1323868,-73.6309897,Siniestro real Secretaria Movilidad (TAXI),CALLE 16 CON CARRERA 37D-36
2023-07-21 15:30:00,media,desconocido,dia,4.1371402,-73.6465958,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 15 CON CARRERA 44C
2023-07-19 15:12:00,media,desconocido,dia,4.1151715,-73.5961585,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 24 CON CARRERA 12
2023-07-18 07:00:00,media,desconocido,dia,4.1557674,-73.6322298,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 39B CON TRANSVERSAL 25
2023-07-21 17:20:00,media,desconocido,dia,4.1511536,-73.6178358,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 39 CON CARRERA 18 SANTA HELENA
2023-07-30 21:35:00,media,desconocido,noche,4.1326053,-73.6130529,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 12 CON CALLE 11 BARRIO ESTERO
2023-07-24 20:58:00,media,desconocido,noche,4.2629712,-73.5561902,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 1 CON CALLE 17
2023-07-26 08:13:00,media,desconocido,dia,4.1498368,-73.6183484,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 37A CON CARRERA 18 BARRIO SANTA HELENA
2023-07-23 15:58:00,media,desconocido,dia,4.1577572,-73.638548,Siniestro real Secretaria Movilidad (MOTO - FUGA AUTOMOVIL),CALLE 44 CON CARRERA 30
2023-07-29 14:45:00,media,desconocido,dia,4.1483449,-73.628596,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CARRERA 23 ENTRE CALLE 34 Y 35
2023-07-31 22:58:00,media,desconocido,noche,4.1393317,-73.580847,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 23 CON CALLE 37
2023-07-29 18:00:00,media,desconocido,noche,4.0762202,-73.670539,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 69 CON CARRERA 44 PORFIA
2023-07-25 07:50:00,media,desconocido,dia,4.1324309,-73.5488625,Siniestro real Secretaria Movilidad (MOTO - VOLQUETA),CALLE 35 CON CARRERA 61 ESTE RELIQUIA
2023-08-02 18:00:00,media,desconocido,noche,4.1604923,-73.6393181,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 30 CON CALLE 47
2023-08-05 06:32:00,media,desconocido,dia,4.1161982,-73.6484181,Siniestro real Secretaria Movilidad (TAXI - PEATON),CARRERA 48 CON CALLE 11
2023-08-06 09:05:00,media,desconocido,dia,4.1149086,-73.6081511,Siniestro real Secretaria Movilidad (CAMIONETA - PEATON),CARRERA 22 CON CALLE 10 SUR
2023-08-11 15:15:00,baja,desconocido,dia,4.1455357,-73.6409266,Siniestro real Secretaria Movilidad (CAMIONETA CON CABLEADO),CARRERA 40 CON CALLE 35
2023-08-10 11:05:00,media,desconocido,dia,4.137995,-73.633464,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 36 CON CALLE 24A
2023-08-06 13:28:00,media,desconocido,dia,4.147806,-73.6192101,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CALLE 35 CON CARRERA 19 PARQUE DE LA VIDA
2023-08-01 16:05:00,media,desconocido,dia,4.1161982,-73.6484181,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 48 CON CALLE 11 SUR
2023-08-09 17:15:00,media,desconocido,dia,4.134755,-73.639114,Siniestro real Secretaria Movilidad (AUTOMOVIL - CAMIONETA),CALLE 15 CON CARRERA 40
2023-08-11 08:07:00,media,desconocido,dia,4.1509811,-73.638434,Siniestro real Secretaria Movilidad (TAXI - PEATON),CALLE 38 CON CARRERA 33 CENTRO
2023-08-15 16:55:00,media,desconocido,dia,4.1352696,-73.6274882,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 33 CON TRANSVERSAL 23
2023-08-16 01:00:00,media,desconocido,noche,4.2641765,-73.4862194,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 19 CON CALLE 19
2023-08-14 12:00:00,media,desconocido,dia,4.1362876,-73.6068928,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 5 CON CALLE 18 EL DANUBIO
2023-08-24 10:08:00,media,desconocido,dia,4.1359456,-73.643006,Siniestro real Secretaria Movilidad (CAMIONETA - BICICLETA),CALLE 15 CON CARRERA 43 EL BUQUE
2023-08-17 23:00:00,media,desconocido,noche,4.1395698,-73.6352973,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),AVENIDA 40 CON CALLE 26 SAN BENITO
2023-08-17 20:40:00,media,desconocido,noche,4.1419763,-73.6331372,Siniestro real Secretaria Movilidad (TAXI - MOTO),CALLE 26B CON CARRERA 33A
2023-08-17 14:10:00,media,desconocido,dia,4.0829431,-73.664499,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CARRERA 35 CON CALLE 54 SUR
2023-08-19 13:35:00,media,desconocido,dia,4.1502802,-73.635783,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 36 CON CARRERA 30
2023-08-24 16:45:00,media,desconocido,dia,4.1338307,-73.6263304,Siniestro real Secretaria Movilidad (MOTO - MOTO - MOTO),CARRERA 22 CON CALLE 17 PUENTE SEPTIMA BRIGADA
2023-08-29 18:02:00,media,desconocido,noche,4.1393317,-73.580847,Siniestro real Secretaria Movilidad,CARRERA 23 CON CALLE 37
2023-08-26 18:30:00,media,desconocido,noche,4.1472096,-73.6114741,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 12 CON CALLE 36
2023-08-30 19:30:00,alta,desconocido,noche,4.1374445,-73.5890932,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 35 CON CARRERA 15 ESTE
2023-08-19 17:45:00,alta,desconocido,dia,4.1526166,-73.6213817,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 20A CON CALLE 39B
2023-08-27 23:18:00,alta,desconocido,noche,4.1452827,-73.6351492,Siniestro real Secretaria Movilidad (MOTO - MOTO),AVENIDA 40 CON CALLE 33
2023-08-25 19:08:00,media,desconocido,noche,4.1382344,-73.584368,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 20 CON CALLE 36 JORDAN PARAISO
2023-02-05 03:15:00,alta,desconocido,noche,4.1495208,-73.6184538,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 18 ESTE CON CALLE 37
2023-09-02 06:14:00,media,desconocido,dia,4.1026228,-73.6530172,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 25 SUR CON CARRERA 44 ROCHELA
2023-09-07 18:20:00,media,desconocido,noche,4.1397062,-73.6268013,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 23 CON CARRERA 24A VILLA JULIA
2023-09-06 13:30:00,media,desconocido,dia,4.1526166,-73.6213817,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 20A CON CALLE 39B
2023-08-25 22:00:00,media,desconocido,noche,4.0584923,-73.6725686,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 92 SUR CON CARRERA 52
2023-09-01 17:20:00,media,desconocido,dia,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 1 CON CALLE 15 TERMINAL
2023-09-01 06:25:00,media,desconocido,dia,4.150682,-73.6293315,Siniestro real Secretaria Movilidad (MOTO - BUSETA),CARRERA 24 CON CALLE 37 
2023-09-12 12:05:00,media,desconocido,dia,4.1164867,-73.596335,Siniestro real Secretaria Movilidad (BICICLETA),CARRERA 12 CON CALLE 20
2023-09-14 23:06:00,media,desconocido,noche,4.1233746,-73.6429173,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 48 CON CALLE 4 FRENTE ALMA VIVA
2023-09-12 21:29:00,media,desconocido,noche,4.128401,-73.5863101,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 19 A ESTE CON CALLE 21 BARRIO KIRPAS
2023-09-14 01:50:00,baja,desconocido,noche,4.1014566,-73.6596089,Siniestro real Secretaria Movilidad (AUTOMOVIL - POSTE),CARRERA 48 CON CALLE 30 A SUR
2023-09-12 16:40:00,media,desconocido,dia,4.1209764,-73.6318175,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 34 CON CALLE 5 LA VEGA
2023-09-06 11:40:00,media,desconocido,dia,4.1062199,-73.6560517,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO - MOTO),CARRERA 48 CON CALLE 23A SUR BARRIO PLAYA RICA
2023-08-31 10:07:00,media,desconocido,dia,4.1324714,-73.5492604,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CALLE 35 CON CARRERA 60 ENTREDA RELIQUIA
2023-09-07 12:40:00,media,desconocido,dia,4.1510399,-73.6190213,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 19 CON CALLE 38 DOS MIL ALTO
2023-09-16 07:55:00,media,desconocido,dia,4.1161982,-73.6484181,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 48 CON CALLE 11
2023-09-16 21:00:00,media,desconocido,noche,4.125827,-73.6202233,Siniestro real Secretaria Movilidad (MOTO),CARRERA 22 CON CALLE 5
2023-09-15 12:50:00,media,desconocido,dia,4.1438596,-73.6374948,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 33 B CON CARRERA 37
2023-09-15 23:17:00,media,desconocido,noche,4.1289968,-73.5862983,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 19 CON CALLE 23A
2023-09-20 07:30:00,media,desconocido,dia,4.1145464,-73.607158,Siniestro real Secretaria Movilidad (MOTO - CAMION),CARRERA 22 CON CALLE 11 SUR
2023-09-23 07:03:00,media,desconocido,dia,4.1164867,-73.596335,Siniestro real Secretaria Movilidad (MOTO - CAMION),CARRERA 12 CON CALLE 20  
2023-09-24 21:14:00,media,desconocido,noche,4.1429297,-73.6400041,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 40 CON CALLE 33 BARRIO BARZAL
2023-09-22 14:08:00,media,desconocido,dia,4.1014566,-73.6596089,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 48 CON CALLE 30 A SUR
2023-09-25 18:37:00,media,desconocido,noche,4.150127,-73.6380249,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 33 CON CALLE 37 CENTRO
2023-09-25 08:27:00,media,desconocido,dia,4.1482877,-73.6113768,Siniestro real Secretaria Movilidad (TAXI - MOTO),CALLE 37 CON CARRERA 12
2023-09-27 16:57:00,media,desconocido,dia,4.0967368,-73.6503002,Siniestro real Secretaria Movilidad (TAXI - MOTO),CALLE 31 CON CARRERA 35
2023-09-26 14:44:00,media,desconocido,dia,4.1360778,-73.6129273,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 12 CON CALLE 17B
2023-09-27 00:03:00,alta,desconocido,noche,4.1437718,-73.6159748,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 15 CON CALLE 30  
2023-09-27 20:16:00,media,desconocido,noche,4.1541377,-73.6202686,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 42A CON CARRERA 20 COVISAN
2023-08-07 12:42:00,media,desconocido,dia,4.1208406,-73.5656021,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 40 CON CALLE 15 VILLA MARIA
2023-09-27 22:24:00,media,desconocido,noche,4.1208406,-73.5656021,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 40 CON CALLE 15 VILLA MARIA
2023-09-30 17:33:00,media,desconocido,dia,4.1449048,-73.6347239,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 33 CON CALLE 32
2023-04-03 18:42:00,media,desconocido,noche,4.1589132,-73.6484607,Siniestro real Secretaria Movilidad (MOTO),CALLE 44 CON CARRERA 41 BARRIO 12 OCTUBRE
2023-09-26 11:15:00,media,desconocido,dia,4.1405629,-73.6344937,Siniestro real Secretaria Movilidad (TAXI - MOTO),AVENIDA 40 CON CARRERA 35A
2023-09-28 14:59:00,media,desconocido,dia,4.1292343,-73.6338109,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 44 CON CALLE 11B 
2023-05-12 17:14:00,media,desconocido,dia,4.0996899,-73.6452571,Siniestro real Secretaria Movilidad (CAMIONETA - CAMIONETA - MOTO),CALLE 27 CON CARRERA 36B
2023-05-23 08:20:00,media,desconocido,dia,4.1310911,-73.6376851,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 48 CON CALLE 12 C SUR
2023-08-14 08:46:00,media,desconocido,dia,4.1037499,-73.6231755,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CALLE 15 CON CARRERA 33
2023-09-30 08:40:00,media,desconocido,dia,4.1016319,-73.6582435,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 48 CON CALLE 29 SUR MONTECARLOS
2023-10-15 09:29:00,media,desconocido,dia,4.1233746,-73.6429173,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 48 CON CALLE 4
2023-10-17 10:58:00,media,desconocido,dia,4.1449048,-73.6347239,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 33 CON CALLE 32
2023-10-15 16:08:00,media,desconocido,dia,4.1040685,-73.6225185,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CALLE 15 CON CARRERA 31
2023-07-24 18:30:00,media,desconocido,noche,4.1310266,-73.6306912,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 39 CON CALLE 14C
2023-10-15 11:07:00,media,desconocido,dia,4.1350898,-73.6081556,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 7 CON CALLE 16B VILLA JOHANA
2023-10-12 10:45:00,media,desconocido,dia,4.1340563,-73.6328668,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 37 I CON CALLE 16 BARRIO GUATIQUIA
2023-10-14 20:23:00,media,desconocido,noche,4.1151998,-73.5835002,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 23 CON CARRERA 20 BARRIO LA MACARENA
2023-09-20 18:11:00,media,desconocido,noche,4.1137959,-73.5836309,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 19 CON CALLE 25
2023-10-11 13:50:00,media,desconocido,dia,4.1040558,-73.647364,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 21 CON CARRERA 39
2023-10-10 17:29:00,media,desconocido,dia,4.0784729,-73.6694171,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 43 CON CALLE 63 
2023-10-09 14:15:00,media,desconocido,dia,4.1213241,-73.631916,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 34 CON CALLE 5A LA VEGA
2023-10-08 22:00:00,media,desconocido,noche,4.0762135,-73.6694298,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 69 CON CARRERA 43
2023-10-07 22:11:00,alta,desconocido,noche,4.1153041,-73.649495,Siniestro real Secretaria Movilidad (AUTOMOVIL - CAMPERO),CARRERA 48 CON CALLE 14 SUR
2023-10-03 22:45:00,media,desconocido,noche,4.1338321,-73.5860363,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 19 CON CARRERA 18
2023-10-06 19:22:00,media,desconocido,noche,4.1391772,-73.5866471,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 17A CON CALLE 36A SANTA HELENA
2023-10-03 16:45:00,media,desconocido,dia,4.1149471,-73.6118264,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 24A CON CALLE 8
2023-09-30 09:50:00,media,desconocido,dia,4.134755,-73.639114,Siniestro real Secretaria Movilidad (TAXI - PEATON),CALLE 15 CON CARRERA 40
2023-10-18 07:50:00,media,desconocido,dia,4.1571471,-73.638672,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 30 CON CALLE 43 - 53 GLORIETA
2023-10-20 06:50:00,media,desconocido,dia,4.1369298,-73.6141023,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 12C CON CALLE 18
2023-10-19 20:03:00,media,desconocido,noche,4.1245254,-73.6191167,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 4 CON CARRERA 22
2023-10-18 13:22:00,media,desconocido,dia,4.1416383,-73.6237134,Siniestro real Secretaria Movilidad (MOTO - MICROBUS),CALLE 25 CON CARRERA 21
2023-10-15 01:20:00,media,desconocido,noche,4.1388564,-73.615193,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CALLE 24 AVENIDA MARACOS CON CALLE 21 SUR
2023-10-25 21:17:00,media,desconocido,noche,4.1389451,-73.6255973,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 23 CON CALLE 22
2023-10-25 20:51:00,alta,desconocido,noche,4.1431788,-73.6287884,Siniestro real Secretaria Movilidad (CAMPERO - MOTO),CALLE 26 CON CARRERA 26
2023-10-25 13:08:00,media,desconocido,dia,4.1338321,-73.5860363,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 18 CON CARRERA 19
2023-10-26 22:40:00,media,desconocido,noche,4.1471301,-73.6109063,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 36 CON CARRERA 11A 
